trust_name,title,post_date,url,address,city,building,sale_content
무궁화신탁,"대전광역시 유성구 봉명동 548-13 , 548-14 라마다대전 제101호, 102호, 103호, 201호, 301호_근린생활시설 5호실 일괄매각 공고",2023-09-25,http://mghat.com/auction/disposal/1885/show.do?page=206,"대전광역시 유성구 봉명동 548-13 , 548-14",대전광역시 유성구,근린생활시설,"라마다대전 제101호,102호,103호,201호,301호_ 5호실 일괄매각 공고"
무궁화신탁,"경기도 고양시 일산서구 일산동 962-16 ,610-9, 955-166 더힐다세대 제101동 401호 매각 공고",2023-09-25,http://mghat.com/auction/disposal/1884/show.do?page=206,"경기도 고양시 일산서구 일산동 962-16 ,610-9, 955-166",경기도 고양시 일산서구,더힐다세대,제101동 401호 매각 공고
무궁화신탁,경기도 광주시 초월읍 도평리 135-7 토지 및 건물(보존등기 전) 외 2필지 / 도평리 135-3 외 4필지 개별매각,2023-09-25,http://mghat.com/auction/disposal/1883/show.do?page=206,경기도 광주시 초월읍 도평리 135-7,경기도 광주시,135-3,토지 및 건물(보존등기 전) 외 2필지/도평리 외 4필지 개별매각
무궁화신탁,"경상북도 안동시 풍산읍 매곡리 1114-3 다가구주택 토지 및 건물, 1114-6 토지 일부 매각공고",2023-09-22,http://mghat.com/auction/disposal/1882/show.do?page=206,경상북도 안동시 풍산읍 매곡리 1114-3,경상북도 안동시,1114-6,"다가구주택 토지 및 건물,토지 일부 매각공고"
무궁화신탁,"경상북도 안동시 풍산읍 매곡리 1114-1 다가구주택 토지 및 건물, 1114-6 토지 일부 매각공고",2023-09-22,http://mghat.com/auction/disposal/1881/show.do?page=206,경상북도 안동시 풍산읍 매곡리 1114-1,경상북도 안동시,1114-6,"다가구주택 토지 및 건물,토지 일부 매각공고"
무궁화신탁,경기도 파주시 탄현면 대동리 106-10 101동 제1층 제108호 매각공고,2023-10-12,http://mghat.com/auction/disposal/1900/show.do?page=205,경기도 파주시 탄현면 대동리 106-10,경기도 파주시,,101동 제1층 제108호 매각공고
무궁화신탁,경기도 용인시 처인구 이동읍 화산리 441-1외 1필지 제4층 제401호(다가구주택) 매각 공고,2023-10-12,http://mghat.com/auction/disposal/1899/show.do?page=205,경기도 용인시 처인구 이동읍 화산리 441-1,경기도 용인시 처인구,,필지 제4층 제401호(다가구주택) 매각 공고
무궁화신탁,전라북도 전주시 덕진구 산정동 868-2 외1 토지 및 건물 일괄매각,2023-10-12,http://mghat.com/auction/disposal/1898/show.do?page=205,전라북도 전주시 덕진구 산정동 868-2,전라북도 전주시 덕진구,,토지 및 건물 일괄매각
무궁화신탁,충청남도 논산시 연산면 송정리 187-11 토지 및 건물(2개 동) 일괄매각,2023-10-12,http://mghat.com/auction/disposal/1897/show.do?page=205,충청남도 논산시 연산면 송정리 187-11,충청남도 논산시,,토지 및 건물(2개 동) 일괄매각
무궁화신탁,경기도 고양시 일산서구 일산동 584-16 외1 달빛프라임 제2층 제202호 외 11호실 일괄매각,2023-10-12,http://mghat.com/auction/disposal/1896/show.do?page=205,경기도 고양시 일산서구 일산동 584-16,경기도 고양시 일산서구,달빛프라임,제2층 제202호 외 11호실 일괄매각
무궁화신탁,대구광역시 동구 송정동 249-2 제가동 제201호 외 4개호실 및 토지 2필지 일괄매각공고,2023-10-12,http://mghat.com/auction/disposal/1895/show.do?page=205,대구광역시 동구 송정동 249-2,대구광역시 동구,제가동,제201호 외 4개호실 및 토지 2필지 일괄매각공고
무궁화신탁,경기도 고양시 일산동구 장항동 756-5 오피스텔 등 6개호실 개별매각 공고,2023-10-06,http://mghat.com/auction/disposal/1894/show.do?page=205,경기도 고양시 일산동구 장항동 756-5,경기도 고양시 일산동구,오피스텔,등 6개호실 개별매각 공고
무궁화신탁,"전라북도 전주시 덕진구 산정동 868-4, 토지 및 건물(숙박시설) 매각 공고(재공매)",2023-10-06,http://mghat.com/auction/disposal/1893/show.do?page=205,전라북도 전주시 덕진구 산정동 868-4,전라북도 전주시 덕진구,,토지 및 건물(숙박시설) 매각 공고(재공매)
무궁화신탁,부산광역시 해운대구 우동 539-10 해운대라뮤에뜨 4001호 외 5 일괄매각 공고,2023-10-06,http://mghat.com/auction/disposal/1892/show.do?page=205,부산광역시 해운대구 우동 539-10,부산광역시 해운대구,해운대라뮤에뜨,4001호 외 5 일괄매각 공고
무궁화신탁,서울특별시 영등포구 영등포동8가 4번지 외 6필지 일괄매각 공고,2023-10-05,http://mghat.com/auction/disposal/1891/show.do?page=205,서울특별시 영등포구 영등포동8가 4번지,서울특별시 영등포구,,필지 일괄매각 공고
무궁화신탁,경기도 수원시 팔달구 고등동 수원고등주거환경개선지구비-15 고등더퍼스트 113호 외 5개 호실 개별매각 공고,2023-10-19,http://mghat.com/auction/disposal/1910/show.do?page=204,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구,수원고등주거환경개선지구비-15,고등더퍼스트 113호 외 5개 호실 개별매각 공고
무궁화신탁,대구광역시 수성구 상동 555 수성동일하이빌레이크시티 제106동 302호 매각 공고(재공매),2023-10-17,http://mghat.com/auction/disposal/1909/show.do?page=204,대구광역시 수성구 상동 555,대구광역시 수성구,수성동일하이빌레이크시티,제106동 302호 매각 공고(재공매)
무궁화신탁,서울특별시 노원구 공릉동 513-6 로얄팰리스 101호 외 10개 호실 일괄매각 공고,2023-10-17,http://mghat.com/auction/disposal/1908/show.do?page=204,서울특별시 노원구 공릉동 513-6,서울특별시 노원구,로얄팰리스,101호 외 10개 호실 일괄매각 공고
무궁화신탁,"경기도 용인시 보라동 392-13 토미하우스D.E 제A동 201호 외7호실, 제B동 201호 외6호실(도합15호실) 개별매각 공고",2023-10-16,http://mghat.com/auction/disposal/1907/show.do?page=204,경기도 용인시 보라동 392-13,경기도 용인시,토미하우스D,".E 제A동 201호 외7호실,제B동 201호 외6호실(도합15호실) 개별매각 공고"
무궁화신탁,전라북도 익산시 신용동 99 우정연립주택 제2동 제1층 제109호 외 13호실 개별매각 공고,2023-10-16,http://mghat.com/auction/disposal/1906/show.do?page=204,전라북도 익산시 신용동 99,전라북도 익산시,우정연립주택,제2동 제1층 제109호 외 13호실 개별매각 공고
무궁화신탁,경기도 평택시 팽성읍 남산리 191-2번지 외 토지 및 미준공건물 일괄매각 공고,2023-10-13,http://mghat.com/auction/disposal/1905/show.do?page=204,경기도 평택시 팽성읍 남산리 191-2번지,경기도 평택시,미준공건물,토지 및 일괄매각 공고
무궁화신탁,"제주특별자치도 서귀포시 보목로 2, 다세대주택 2개호실 개별매각 공고",2023-10-13,http://mghat.com/auction/disposal/1904/show.do?page=204,제주특별자치도 서귀포시 보목로 2,제주특별자치도 서귀포시,다세대주택,2개호실 개별매각 공고
무궁화신탁,인천광역시 계양구 작전동 161-2 102동 제2층 제202호 오피스텔 매각공고,2023-10-13,http://mghat.com/auction/disposal/1903/show.do?page=204,인천광역시 계양구 작전동 161-2,인천광역시 계양구,오피스텔,102동 제2층 제202호 매각공고
무궁화신탁,대구광역시 달성군 구지면 내리 845-17 한림빌딩 주건축물제1동 제1층 제101호 외 15호실 층별 일괄매각,2023-10-13,http://mghat.com/auction/disposal/1902/show.do?page=204,대구광역시 달성군 구지면 내리 845-17,대구광역시 달성군,한림빌딩,주건축물제1동 제1층 제101호 외 15호실 층별 일괄매각
무궁화신탁,"서울특별시 용산구 이태원동 231-2, 231-4, 231-5 코번하우스 제1(웨스트)동 102호 매각 공고",2023-10-13,http://mghat.com/auction/disposal/1901/show.do?page=204,"서울특별시 용산구 이태원동 231-2, 231-4, 231-5",서울특별시 용산구,코번하우스,제1(웨스트)동 102호 매각 공고
무궁화신탁,경기도 파주시 탄현면 금승리 226-3 제스트빌 제1동 101호 외17호실_다세대주택 일괄매각 공고(재공매),2023-10-20,http://mghat.com/auction/disposal/1920/show.do?page=203,경기도 파주시 탄현면 금승리 226-3,경기도 파주시,다세대주택,제스트빌 제1동 101호 외17호실_ 일괄매각 공고(재공매)
무궁화신탁,서울시 서초구 서초동 1660-19 토지 공매공고,2023-10-20,http://mghat.com/auction/disposal/1919/show.do?page=203,서울시 서초구 서초동 1660-19,서울특별시 서초구,공매공고,토지
무궁화신탁,경상북도 예천군 호명면 산합리 1472 아람메디컬타워 101호 외 5개 호실 개별매각 공고,2023-10-20,http://mghat.com/auction/disposal/1918/show.do?page=203,경상북도 예천군 호명면 산합리 1472,경상북도 예천군,아람메디컬타워,101호 외 5개 호실 개별매각 공고
무궁화신탁,경기도 광주시 송정동 101-24 토지 및 위지상건물 일괄매각 공고,2023-10-20,http://mghat.com/auction/disposal/1917/show.do?page=203,경기도 광주시 송정동 101-24,경기도 광주시,위지상건물,토지 및 일괄매각 공고
무궁화신탁,경기도 부천시 송내동 598-3 송내승윤노블리안 제근린생활시설동 제지1층 제비106호 매각,2023-10-20,http://mghat.com/auction/disposal/1916/show.do?page=203,경기도 부천시 송내동 598-3,경기도 부천시,송내승윤노블리안,제근린생활시설동 제지1층 제비106호 매각
무궁화신탁,인천광역시 서구 청라동 153-1 청라크리스탈뷰오피스텔 제2층 제207호 매각,2023-10-20,http://mghat.com/auction/disposal/1915/show.do?page=203,인천광역시 서구 청라동 153-1,인천광역시 서구,청라크리스탈뷰오피스텔,제2층 제207호 매각
무궁화신탁,경기도 수원시 권선구 호매실동 1402-3 제1층 제에이-101호 외 32호실 일괄매각,2023-10-19,http://mghat.com/auction/disposal/1914/show.do?page=203,경기도 수원시 권선구 호매실동 1402-3,경기도 수원시 권선구,제에이,제1층 -101호 외 32호실 일괄매각
무궁화신탁,경기도 평택시 지산동 402-1 S-CLASS3단지 제301동 제2층 제202호 매각,2023-10-19,http://mghat.com/auction/disposal/1913/show.do?page=203,경기도 평택시 지산동 402-1,경기도 평택시,S-CLASS3단지,제301동 제2층 제202호 매각
무궁화신탁,"경기도 여주시 월송동 316-5 외 2 토지 및 건물, 월송동 316 38개 호실(집합건물) 일괄매각(3개 필지 및 2개 동)",2023-10-19,http://mghat.com/auction/disposal/1912/show.do?page=203,경기도 여주시 월송동 316-5,경기도 여주시,월송동,"토지 및 건물,316 38개 호실(집합건물) 일괄매각(3개 필지 및 2개 동)"
무궁화신탁,"경기도 연천군 청산면 대전리 697 [토지, 건물] 공매공고",2023-10-19,http://mghat.com/auction/disposal/1911/show.do?page=203,경기도 연천군 청산면 대전리 697,경기도 연천군,공매공고,"[토지,건물]"
무궁화신탁,충청북도 청주시 서원구 사직동 6-90 외1 제3층 제303호 외 12호실 개별매각,2023-10-26,http://mghat.com/auction/disposal/1930/show.do?page=202,충청북도 청주시 서원구 사직동 6-90,충청북도 청주시 서원구,,제3층 제303호 외 12호실 개별매각
무궁화신탁,충청남도 서산시 성연면 왕정리 520-5 외1 제에이동 제지층 제비101호 외 4호실 개별매각,2023-10-26,http://mghat.com/auction/disposal/1929/show.do?page=202,충청남도 서산시 성연면 왕정리 520-5,충청남도 서산시,제에이동,제지층 제비101호 외 4호실 개별매각
무궁화신탁,경기도 의정부시 신곡동 764-3 디유아르떼오피스텔주건축물 제1동 제2층 제204호 외 12호실 일괄/개별매각,2023-10-26,http://mghat.com/auction/disposal/1928/show.do?page=202,경기도 의정부시 신곡동 764-3,경기도 의정부시,디유아르떼오피스텔주건축물,제1동 제2층 제204호 외 12호실 일괄/개별매각
무궁화신탁,경기도 수원시 영통구 하동 1014 광교힐스테이트레이크 제근린생활시설동 제지하1층 제비07호 외 1호실 일괄매각,2023-10-26,http://mghat.com/auction/disposal/1927/show.do?page=202,경기도 수원시 영통구 하동 1014,경기도 수원시 영통구,광교힐스테이트레이크,제근린생활시설동 제지하1층 제비07호 외 1호실 일괄매각
무궁화신탁,대구광역시 동구 봉무동 1553-1 이시아스파랜드 제1층 제112호 판매시설 일괄매각 공고,2023-10-25,http://mghat.com/auction/disposal/1926/show.do?page=202,대구광역시 동구 봉무동 1553-1,대구광역시 동구,이시아스파랜드,제1층 제112호 판매시설 일괄매각 공고
무궁화신탁,"서울특별시 강서구 월정로18길 6, 오피스텔 19개호실 개별매각 공고",2023-10-24,http://mghat.com/auction/disposal/1925/show.do?page=202,서울특별시 강서구 월정로18길 6,서울특별시 강서구,오피스텔,19개호실 개별매각 공고
무궁화신탁,충청남도 천안시 서북구 성환읍 성월리 166-1 다세대주택 1개호실 매각공고,2023-10-24,http://mghat.com/auction/disposal/1924/show.do?page=202,충청남도 천안시 서북구 성환읍 성월리 166-1,충청남도 천안시 서북구,다세대주택,1개호실 매각공고
무궁화신탁,충청남도 천안시 서북구 성환읍 성월리 166-1 오피스텔 15개호실 개별매각 공고,2023-10-24,http://mghat.com/auction/disposal/1923/show.do?page=202,충청남도 천안시 서북구 성환읍 성월리 166-1,충청남도 천안시 서북구,오피스텔,15개호실 개별매각 공고
무궁화신탁,"경상남도 거제시 장승포동 649-1,-14,-25,-26 건축물 1300세대 일괄매각 공고",2023-10-20,http://mghat.com/auction/disposal/1922/show.do?page=202,경상남도 거제시 장승포동 649-1,경상남도 거제시,건축물,"-14,-25,-26 1300세대 일괄매각 공고"
무궁화신탁,전라남도 나주시 빛가람동 203-1 판매시설 등 9개호실 개별매각 공고,2023-10-20,http://mghat.com/auction/disposal/1921/show.do?page=202,전라남도 나주시 빛가람동 203-1,전라남도 나주시,판매시설,등 9개호실 개별매각 공고
무궁화신탁,경기도 화성시 능동 1063-4 세가프라자 122호(근린생활시설_사무소) 매각공고,2023-10-27,http://mghat.com/auction/disposal/1940/show.do?page=201,경기도 화성시 능동 1063-4,경기도 화성시,세가프라자,122호(근린생활시설_사무소) 매각공고
무궁화신탁,경기도 용인시 처인구 이동읍 서리 770외6 투스카니힐스 14동 101호_휴양콘도미니엄(숙박시설) 매각공고,2023-10-27,http://mghat.com/auction/disposal/1939/show.do?page=201,경기도 용인시 처인구 이동읍 서리 770,경기도 용인시 처인구,투스카니힐스,14동 101호_휴양콘도미니엄(숙박시설) 매각공고
무궁화신탁,인천광역시 서구 심곡동 243-1 스위트밸리 1003호 매각 공고,2023-10-27,http://mghat.com/auction/disposal/1938/show.do?page=201,인천광역시 서구 심곡동 243-1,인천광역시 서구,스위트밸리,1003호 매각 공고
무궁화신탁,경상북도 포항시 남구 오천읍 용덕리 331-63 토지 및 위지상건물 (다가구주택) 일괄매각 공고,2023-10-26,http://mghat.com/auction/disposal/1937/show.do?page=201,경상북도 포항시 남구 오천읍 용덕리 331-63,경상북도 포항시 남구,위지상건물,토지 및 (다가구주택) 일괄매각 공고
무궁화신탁,경기도 김포시 구래동 6871-53 제5층 제B 05-055호 오피스텔 일괄매각 공고,2023-10-26,http://mghat.com/auction/disposal/1936/show.do?page=201,경기도 김포시 구래동 6871-53,경기도 김포시,오피스텔,제5층 제B 05-055호 일괄매각 공고
무궁화신탁,"서울특별시강북구 미아동 791-1100, 791-1099 에이치홈 601호 매각 공고",2023-10-26,http://mghat.com/auction/disposal/1935/show.do?page=201,,,서울특별시강북구,"미아동 791-1100,791-1099 에이치홈 601호 매각 공고"
무궁화신탁,광주광역시 북구 유림로 152 101외 53개 호실 및 동림동 280-28번지 일괄 매각 공고(유찰시 물건별 수의계약),2023-10-26,http://mghat.com/auction/disposal/1934/show.do?page=201,광주광역시 북구 유림로 152,광주광역시 북구,280-28번지,101외 53개 호실 및 동림동 일괄 매각 공고(유찰시 물건별 수의계약)
무궁화신탁,"서울특별시 은평구 역촌동 226-2, 226-11 제103동 101호 외 2개 호실 개별매각 공고",2023-10-26,http://mghat.com/auction/disposal/1933/show.do?page=201,"서울특별시 은평구 역촌동 226-2, 226-11",서울특별시 은평구,,제103동 101호 외 2개 호실 개별매각 공고
무궁화신탁,경상남도 함양군 안의면 금천리 76-16 센트럴시티에이동 201호 매각 공고,2023-10-26,http://mghat.com/auction/disposal/1932/show.do?page=201,경상남도 함양군 안의면 금천리 76-16,경상남도 함양군,센트럴시티에이동,201호 매각 공고
무궁화신탁,충청남도 아산시 탕정면 용두리 700번지 매각 공고,2023-10-26,http://mghat.com/auction/disposal/1931/show.do?page=201,충청남도 아산시 탕정면 용두리 700번지,충청남도 아산시,,매각 공고
무궁화신탁,경기도 수원시 권선구 금곡동 746-39 토지 및 경기도 수원시 권선구 금곡동 746 연립주택 204호 외 13호실 공매공고,2023-11-02,http://mghat.com/auction/disposal/1950/show.do?page=200,경기도 수원시 권선구 금곡동 746-39,경기도 수원시 권선구,연립주택,토지 및 금곡동 746 204호 외 13호실 공매공고
무궁화신탁,서울특별시 송파구 거여동 17-1 지하 102호 공매공고,2023-11-02,http://mghat.com/auction/disposal/1949/show.do?page=200,서울특별시 송파구 거여동 17-1,서울특별시 송파구,공매공고,지하 102호
무궁화신탁,대구광역시 달서구 장기동 539-2번지 토지 매각 공고,2023-11-02,http://mghat.com/auction/disposal/1948/show.do?page=200,대구광역시 달서구 장기동 539-2번지,대구광역시 달서구,,토지 매각 공고
무궁화신탁,"서울특별시 용산구 이태원동 231-2, 231-4, 231-5 코번하우스 제1(웨스트)동 제4층 제401호 외 1세대 개별매각 공고",2023-11-02,http://mghat.com/auction/disposal/1947/show.do?page=200,"서울특별시 용산구 이태원동 231-2, 231-4, 231-5",서울특별시 용산구,코번하우스,제1(웨스트)동 제4층 제401호 외 1세대 개별매각 공고
무궁화신탁,경기도 화성시 영천동 673-2 에스제이프라자 110호 외 2개 호실 개별매각 공고,2023-11-02,http://mghat.com/auction/disposal/1946/show.do?page=200,경기도 화성시 영천동 673-2,경기도 화성시,에스제이프라자,110호 외 2개 호실 개별매각 공고
무궁화신탁,경기도 양평군 서종면 문호리 산 38 외 10 토지 일괄매각 공고,2023-11-02,http://mghat.com/auction/disposal/1945/show.do?page=200,경기도 양평군 서종면 문호리 산 38,경기도 양평군,,토지 일괄매각 공고
무궁화신탁,강원특별자치도 강릉시 강동면 정동진리 424 토지 및 건물(숙박시설) 매각 공고,2023-10-31,http://mghat.com/auction/disposal/1944/show.do?page=200,강원특별자치도 강릉시 강동면 정동진리 424,강원특별자치도 강릉시,,토지 및 건물(숙박시설) 매각 공고
무궁화신탁,경상남도 김해시 구산동 519-4번지 토지 및 건물 일괄매각 공고,2023-10-30,http://mghat.com/auction/disposal/1943/show.do?page=200,경상남도 김해시 구산동 519-4번지,경상남도 김해시,,토지 및 건물 일괄매각 공고
무궁화신탁,경기도 양주시 광적면 우고리 120-1 외 토지 및 건물(기계설비 포함) 매각공고,2023-10-30,http://mghat.com/auction/disposal/1942/show.do?page=200,경기도 양주시 광적면 우고리 120-1,경기도 양주시,,토지 및 건물(기계설비 포함) 매각공고
무궁화신탁,경상북도 경주시 성건동 340-25 이룸프라자 제1층 제102호 근린생활시설 매각,2023-10-30,http://mghat.com/auction/disposal/1941/show.do?page=200,경상북도 경주시 성건동 340-25,경상북도 경주시,이룸프라자,제1층 제102호 근린생활시설 매각
무궁화신탁,경상북도 경주시 현곡면 오류리 60-20 외 3 토지 및 건물(6개 동) 일괄매각,2023-11-03,http://mghat.com/auction/disposal/1960/show.do?page=199,경상북도 경주시 현곡면 오류리 60-20,경상북도 경주시,,토지 및 건물(6개 동) 일괄매각
무궁화신탁,경기도 화성시 마도면 청원리 1356 샬롬오피스텔3차 1동 2층 209호 외 4호실 개별매각,2023-11-03,http://mghat.com/auction/disposal/1959/show.do?page=199,경기도 화성시 마도면 청원리 1356,경기도 화성시,샬롬오피스텔3차,1동 2층 209호 외 4호실 개별매각
무궁화신탁,경기도 오산시 세교동 600-4 외1 오산세교씨엘타워 제2층 제206호 매각,2023-11-03,http://mghat.com/auction/disposal/1958/show.do?page=199,경기도 오산시 세교동 600-4,경기도 오산시,오산세교씨엘타워,제2층 제206호 매각
무궁화신탁,경기도 오산시 세교동 600-4 외1 오산세교씨엘타워 제2층 제207호 매각,2023-11-03,http://mghat.com/auction/disposal/1957/show.do?page=199,경기도 오산시 세교동 600-4,경기도 오산시,오산세교씨엘타워,제2층 제207호 매각
무궁화신탁,서울특별시 노원구 중계동 138-1 토지 공매공고(재공매),2023-11-03,http://mghat.com/auction/disposal/1956/show.do?page=199,서울특별시 노원구 중계동 138-1,서울특별시 노원구,공매공고,토지 (재공매)
무궁화신탁,충청북도 청주시 상당구 북문로2가 116-205번지 외 토지 및 건물 일괄 매각 공고,2023-11-03,http://mghat.com/auction/disposal/1955/show.do?page=199,충청북도 청주시 상당구 북문로2가 116-205번지,충청북도 청주시 상당구,,토지 및 건물 일괄 매각 공고
무궁화신탁,"전라북도 군산시 대야면 지경리 701, 702-1, 702-3, 705-4, 825-1, 825-2 금강빌리지 제101동 203호 외 9개 호실 개별매각 공고",2023-11-03,http://mghat.com/auction/disposal/1954/show.do?page=199,"전라북도 군산시 대야면 지경리 701, 702-1, 702-3, 705-4, 825-1, 825-2",전라북도 군산시,금강빌리지,제101동 203호 외 9개 호실 개별매각 공고
무궁화신탁,충청남도 태안군 태안읍 동문리 33-11 제1동 제3층 302호 다세대주택 일괄매각 공고,2023-11-02,http://mghat.com/auction/disposal/1953/show.do?page=199,충청남도 태안군 태안읍 동문리 33-11,충청남도 태안군,다세대주택,제1동 제3층 302호 일괄매각 공고
무궁화신탁,경기도 의정부시 신곡동 764-3 디유아르떼오피스텔 206호 외 4호실(오피스텔) 일괄매각 공고,2023-11-02,http://mghat.com/auction/disposal/1952/show.do?page=199,경기도 의정부시 신곡동 764-3,경기도 의정부시,디유아르떼오피스텔,206호 외 4호실(오피스텔) 일괄매각 공고
무궁화신탁,"강원도 춘천시 동면 장학리 850-3번지 외 토지, 건물 및 기계기구 / 춘천시 온의동515-3 803호 개별매각 공고",2023-11-02,http://mghat.com/auction/disposal/1951/show.do?page=199,강원도 춘천시 동면 장학리 850-3번지,강원특별자치도 춘천시,온의동515-3,"토지,건물 및 기계기구/춘천시 803호 개별매각 공고"
무궁화신탁,경기도 의왕시 청계동 350-5 청계더힐 201동 제201호 외 15세대 개별매각 건,2023-11-09,http://mghat.com/auction/disposal/1970/show.do?page=198,경기도 의왕시 청계동 350-5,경기도 의왕시,청계더힐,201동 제201호 외 15세대 개별매각 건
무궁화신탁,경기도 안성시 원곡면 지문리 330-3 외 5필지 일괄매각,2023-11-09,http://mghat.com/auction/disposal/1969/show.do?page=198,경기도 안성시 원곡면 지문리 330-3,경기도 안성시,,필지 일괄매각
무궁화신탁,경기도 포천시 영중면 양문리 831 외3 재우로얄캐슬 제104동/제108동 11개 호실 개별매각,2023-11-07,http://mghat.com/auction/disposal/1968/show.do?page=198,경기도 포천시 영중면 양문리 831,경기도 포천시,재우로얄캐슬,제104동/제108동 11개 호실 개별매각
무궁화신탁,경기도 김포시 사우동 928 제지층 제비201호 외 1개호 일괄매각 공고,2023-11-06,http://mghat.com/auction/disposal/1967/show.do?page=198,경기도 김포시 사우동 928,경기도 김포시,제지층,제비201호 외 1개호 일괄매각 공고
무궁화신탁,경기도 평택시 지산동 735-4 211호 외 23개호실 생활형숙박시설 개별매각 공고,2023-11-06,http://mghat.com/auction/disposal/1966/show.do?page=198,경기도 평택시 지산동 735-4,경기도 평택시,생활형숙박시설,211호 외 23개호실 개별매각 공고
무궁화신탁,충청남도 천안시 동남구 신방동 74-19 근린생활시설 7개호실 일괄매각 공고,2023-11-06,http://mghat.com/auction/disposal/1965/show.do?page=198,충청남도 천안시 동남구 신방동 74-19,충청남도 천안시 동남구,근린생활시설,7개호실 일괄매각 공고
무궁화신탁,"서울특별시 중랑구 상봉동 92 , 92-3 대지 일괄매각",2023-11-03,http://mghat.com/auction/disposal/1964/show.do?page=198,"서울특별시 중랑구 상봉동 92 , 92-3",서울특별시 중랑구,,대지 일괄매각
무궁화신탁,경기도 용인시 처인구 역북동 89-2 외 3 임야 일괄매각 공고,2023-11-03,http://mghat.com/auction/disposal/1963/show.do?page=198,경기도 용인시 처인구 역북동 89-2,경기도 용인시 처인구,,임야 일괄매각 공고
무궁화신탁,강원특별자치도 평창군 대관령면 유천리 산 31-4 외 2필지 일괄매각,2023-11-03,http://mghat.com/auction/disposal/1962/show.do?page=198,강원특별자치도 평창군 대관령면 유천리 산 31-4,강원특별자치도 평창군,,필지 일괄매각
무궁화신탁,경기도 양주시 덕계동 418-1 해동빌딩 제주건축물제1동 제6층 제609호 매각,2023-11-03,http://mghat.com/auction/disposal/1961/show.do?page=198,경기도 양주시 덕계동 418-1,경기도 양주시,제주건축물,해동빌딩 제1동 제6층 제609호 매각
무궁화신탁,서울특별시 용산구 이태원동 231-2 코번하우스 1동 (WEST) 제1층 제101호 외 1호실 다세대주택 개별매각 공고,2023-11-15,http://mghat.com/auction/disposal/1980/show.do?page=197,서울특별시 용산구 이태원동 231-2,서울특별시 용산구,코번하우스,1동 (WEST) 제1층 제101호 외 1호실 다세대주택 개별매각 공고
무궁화신탁,대구광역시 수성구 범어동 1143 토지 및 위지상건물 일괄매각 공고,2023-11-13,http://mghat.com/auction/disposal/1979/show.do?page=197,대구광역시 수성구 범어동 1143,대구광역시 수성구,위지상건물,토지 및 일괄매각 공고
무궁화신탁,경기도 화성시 장지동 955-2 메이저타워 제1동 제201호~205호(근린생활시설) 매각 공고,2023-11-13,http://mghat.com/auction/disposal/1978/show.do?page=197,경기도 화성시 장지동 955-2,경기도 화성시,메이저타워,제1동 제201호~205호(근린생활시설) 매각 공고
무궁화신탁,"경상남도 김해시 부원동 720, 201호, 202호, 302호, 401호, 402호(총 5호실_오피스텔) 일괄매각 공고",2023-11-10,http://mghat.com/auction/disposal/1977/show.do?page=197,"경상남도 김해시 부원동 720, 201",경상남도 김해시,,"호,202호,302호,401호,402호(총 5호실_오피스텔) 일괄매각 공고"
무궁화신탁,경기도 안산시 단원구 선부동 1105-1 동산힐링타운 제에이동 제4층 제402호 매각,2023-11-10,http://mghat.com/auction/disposal/1976/show.do?page=197,경기도 안산시 단원구 선부동 1105-1,경기도 안산시 단원구,동산힐링타운,제에이동 제4층 제402호 매각
무궁화신탁,서울특별시 양천구 신정동 891-14 제1층 제101호 외 17호실 개별매각,2023-11-10,http://mghat.com/auction/disposal/1975/show.do?page=197,서울특별시 양천구 신정동 891-14,서울특별시 양천구,,제1층 제101호 외 17호실 개별매각
무궁화신탁,전라북도 익산시 팔봉동 905 익산피렌채 101동 101호 외 91세대 일괄매각 공고,2023-11-10,http://mghat.com/auction/disposal/1974/show.do?page=197,전라북도 익산시 팔봉동 905,전라북도 익산시,익산피렌채,101동 101호 외 91세대 일괄매각 공고
무궁화신탁,경기도 안양시 만안구 안양동42-18 외6필지 성산빌라 제1동 301호 외7호실 다세대주택 개별매각 공고,2023-11-10,http://mghat.com/auction/disposal/1973/show.do?page=197,경기도 안양시 만안구 안양동42-18,경기도 안양시 만안구,성산빌라,필지 제1동 301호 외7호실 다세대주택 개별매각 공고
무궁화신탁,서울특별시 서대문구 연희동 51-170번지 토지 및 건물 일괄매각,2023-11-10,http://mghat.com/auction/disposal/1972/show.do?page=197,서울특별시 서대문구 연희동 51-170번지,서울특별시 서대문구,,토지 및 건물 일괄매각
무궁화신탁,경기도 파주시 적성면 구읍리 663-3 201호 외 19호실 도시형생활주택 개별매각 공고,2023-11-09,http://mghat.com/auction/disposal/1971/show.do?page=197,경기도 파주시 적성면 구읍리 663-3,경기도 파주시,도시형생활주택,201호 외 19호실 개별매각 공고
무궁화신탁,"충청북도 음성군 맹동면 두성리 1403 101호 외 48호실(도합 49호실, 근린생활시설 등)  일괄매각 재공매공고",2023-11-17,http://mghat.com/auction/disposal/1990/show.do?page=196,충청북도 음성군 맹동면 두성리 1403,충청북도 음성군,,"101호 외 48호실(도합 49호실,근린생활시설 등) 일괄매각 재공매공고"
무궁화신탁,경기도 화성시 영천동 862-2 동탄아이티밸리2차1동 제4층 제435호 외 3호실 개별매각,2023-11-17,http://mghat.com/auction/disposal/1989/show.do?page=196,경기도 화성시 영천동 862-2,경기도 화성시,동탄아이티밸리2차,1동 제4층 제435호 외 3호실 개별매각
